match,date,venue,competition,season,competition_type,rugby_pass_url
agen_vs_grenoble,2018-10-27,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-grenoble-at-stade-armandie-on-27102018/2018-2019/stats/
stade_francais_vs_montpellier,2018-10-27,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-montpellier-at-stade-jean-bouin-on-27102018/2018-2019/stats/
bordeaux_begles_vs_lyon,2018-10-28,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-lyon-at-stade-chaban-delmas-on-28102018/2018-2019/stats/
toulon_vs_la_rochelle,2018-10-28,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-la-rochelle-at-stade-felix-mayol-on-28102018/2018-2019/stats/
grenoble_vs_clermont_auvergne,2018-11-03,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-clermont-auvergne-at-stade-des-alpes-on-03112018/2018-2019/stats/
castres_vs_pau,2018-11-03,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-pau-at-stade-pierre-fabre-on-03112018/2018-2019/stats/
la_rochelle_vs_agen,2018-11-03,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-agen-at-stade-marcel-deflandre-on-03112018/2018-2019/stats/
toulon_vs_perpignan,2018-11-03,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-perpignan-at-stade-felix-mayol-on-03112018/2018-2019/stats/
toulouse_vs_bordeaux_begles,2018-11-03,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-bordeaux-begles-at-stade-ernest-wallon-on-03112018/2018-2019/stats/
lyon_vs_stade_francais,2018-11-04,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-stade-francais-at-matmut-stadium-de-gerland-on-04112018/2018-2019/stats/
montpellier_vs_racing_92,2018-11-04,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-racing-92-at-ggl-stadium-on-04112018/2018-2019/stats/
bordeaux_begles_vs_toulon,2018-11-24,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-toulon-at-stade-chaban-delmas-on-24112018/2018-2019/stats/
racing_92_vs_grenoble,2018-11-24,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-grenoble-at-paris-la-defense-arena-on-24112018/2018-2019/stats/
perpignan_vs_castres,2018-11-24,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-castres-at-stade-aime-giral-on-24112018/2018-2019/stats/
pau_vs_toulouse,2018-11-24,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-toulouse-at-stade-du-hameau-on-24112018/2018-2019/stats/
agen_vs_montpellier,2018-11-24,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-montpellier-at-stade-armandie-on-24112018/2018-2019/stats/
stade_francais_vs_la_rochelle,2018-11-25,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-la-rochelle-at-stade-jean-bouin-on-25112018/2018-2019/stats/
clermont_auvergne_vs_lyon,2018-11-25,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-lyon-at-stade-marcel-michelin-on-25112018/2018-2019/stats/
montpellier_vs_clermont_auvergne,2018-12-01,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-clermont-auvergne-at-ggl-stadium-on-01122018/2018-2019/stats/
castres_vs_agen,2018-12-01,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-agen-at-stade-pierre-fabre-on-01122018/2018-2019/stats/
la_rochelle_vs_racing_92,2018-12-01,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-racing-92-at-stade-marcel-deflandre-on-01122018/2018-2019/stats/
lyon_vs_pau,2018-12-01,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-pau-at-matmut-stadium-de-gerland-on-01122018/2018-2019/stats/
toulon_vs_grenoble,2018-12-01,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-grenoble-at-stade-felix-mayol-on-01122018/2018-2019/stats/
perpignan_vs_bordeaux_begles,2018-12-02,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-bordeaux-begles-at-stade-aime-giral-on-02122018/2018-2019/stats/
toulouse_vs_stade_francais,2018-12-02,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-stade-francais-at-stade-ernest-wallon-on-02122018/2018-2019/stats/
agen_vs_stade_francais,2018-12-22,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-stade-francais-at-stade-armandie-on-22122018/2018-2019/stats/
toulon_vs_lyon,2018-12-22,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-lyon-at-stade-felix-mayol-on-22122018/2018-2019/stats/
pau_vs_la_rochelle,2018-12-22,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-la-rochelle-at-stade-du-hameau-on-22122018/2018-2019/stats/
racing_92_vs_perpignan,2018-12-22,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-perpignan-at-paris-la-defense-arena-on-22122018/2018-2019/stats/
grenoble_vs_montpellier,2018-12-22,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-montpellier-at-stade-des-alpes-on-22122018/2018-2019/stats/
castres_vs_bordeaux_begles,2018-12-23,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-bordeaux-begles-at-stade-pierre-fabre-on-23122018/2018-2019/stats/
clermont_auvergne_vs_toulouse,2018-12-23,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-toulouse-at-stade-marcel-michelin-on-23122018/2018-2019/stats/
lyon_vs_agen,2018-12-29,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-agen-at-matmut-stadium-de-gerland-on-29122018/2018-2019/stats/
stade_francais_vs_grenoble,2018-12-29,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-grenoble-at-stade-jean-bouin-on-29122018/2018-2019/stats/
la_rochelle_vs_castres,2018-12-29,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-castres-at-stade-marcel-deflandre-on-29122018/2018-2019/stats/
perpignan_vs_clermont_auvergne,2018-12-29,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-clermont-auvergne-at-stade-aime-giral-on-29122018/2018-2019/stats/
montpellier_vs_pau,2018-12-30,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-pau-at-ggl-stadium-on-30122018/2018-2019/stats/
bordeaux_begles_vs_racing_92,2018-12-30,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-racing-92-at-stade-chaban-delmas-on-30122018/2018-2019/stats/
toulouse_vs_toulon,2018-12-30,stade_municipal_toulouse,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-toulon-at-stade-municipal-toulouse-on-30122018/2018-2019/stats/
stade_francais_vs_perpignan,2019-01-05,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-perpignan-at-stade-jean-bouin-on-05012019/2018-2019/stats/
grenoble_vs_castres,2019-01-05,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-castres-at-stade-des-alpes-on-05012019/2018-2019/stats/
pau_vs_bordeaux_begles,2019-01-05,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-bordeaux-begles-at-stade-du-hameau-on-05012019/2018-2019/stats/
montpellier_vs_lyon,2019-01-05,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-lyon-at-ggl-stadium-on-05012019/2018-2019/stats/
agen_vs_toulouse,2019-01-05,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-toulouse-at-stade-armandie-on-05012019/2018-2019/stats/
racing_92_vs_toulon,2019-01-05,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-toulon-at-paris-la-defense-arena-on-05012019/2018-2019/stats/
clermont_auvergne_vs_la_rochelle,2019-01-06,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-la-rochelle-at-stade-marcel-michelin-on-06012019/2018-2019/stats/
castres_vs_clermont_auvergne,2019-01-26,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-clermont-auvergne-at-stade-pierre-fabre-on-26012019/2018-2019/stats/
bordeaux_begles_vs_agen,2019-01-26,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-agen-at-stade-chaban-delmas-on-26012019/2018-2019/stats/
perpignan_vs_pau,2019-01-26,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-pau-at-stade-aime-giral-on-26012019/2018-2019/stats/
la_rochelle_vs_montpellier,2019-01-26,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-montpellier-at-stade-marcel-deflandre-on-26012019/2018-2019/stats/
lyon_vs_racing_92,2019-01-26,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-racing-92-at-matmut-stadium-de-gerland-on-26012019/2018-2019/stats/
toulouse_vs_grenoble,2019-01-27,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-grenoble-at-stade-ernest-wallon-on-27012019/2018-2019/stats/
toulon_vs_stade_francais,2019-01-27,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-stade-francais-at-stade-felix-mayol-on-27012019/2018-2019/stats/
clermont_auvergne_vs_bordeaux_begles,2019-02-16,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-bordeaux-begles-at-stade-marcel-michelin-on-16022019/2018-2019/stats/
montpellier_vs_perpignan,2019-02-16,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-perpignan-at-ggl-stadium-on-16022019/2018-2019/stats/
stade_francais_vs_lyon,2019-02-16,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-lyon-at-stade-jean-bouin-on-16022019/2018-2019/stats/
pau_vs_castres,2019-02-16,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-castres-at-stade-du-hameau-on-16022019/2018-2019/stats/
agen_vs_toulon,2019-02-16,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-toulon-at-stade-armandie-on-16022019/2018-2019/stats/
grenoble_vs_la_rochelle,2019-02-17,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-la-rochelle-at-stade-des-alpes-on-17022019/2018-2019/stats/
