match,date,venue,competition,season,competition_type,rugby_pass_url
leinster_vs_glasgow_warriors,2021-02-28,rds_arena,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/leinster-vs-glasgow-warriors-at-rds-arena-on-28022021/2020-2021/stats/
zebre_vs_leinster,2021-03-12,stadio_sergio_lanfranchi,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/zebre-vs-leinster-at-stadio-sergio-lanfranchi-on-12032021/2020-2021/stats/
munster_vs_scarlets,2021-03-12,thomond_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/munster-vs-scarlets-at-thomond-park-on-12032021/2020-2021/stats/
glasgow_warriors_vs_ospreys,2021-03-12,scotstoun_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/glasgow-warriors-vs-ospreys-at-scotstoun-stadium-on-12032021/2020-2021/stats/
connacht_vs_edinburgh,2021-03-13,the_sportsground,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/connacht-vs-edinburgh-at-the-sportsground-on-13032021/2020-2021/stats/
gwent_dragons_vs_ulster,2021-03-13,rodney_parade,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/gwent-dragons-vs-ulster-at-rodney-parade-on-13032021/2020-2021/stats/
benetton_treviso_vs_cardiff_blues,2021-03-14,stadio_comunale_di_monigo,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/benetton-treviso-vs-cardiff-blues-at-stadio-comunale-di-monigo-on-14032021/2020-2021/stats/
munster_vs_benetton_treviso,2021-03-19,thomond_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/munster-vs-benetton-treviso-at-thomond-park-on-19032021/2020-2021/stats/
ulster_vs_zebre,2021-03-19,kingspan_stadium,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/ulster-vs-zebre-at-kingspan-stadium-on-19032021/2020-2021/stats/
leinster_vs_ospreys,2021-03-19,rds_arena,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/leinster-vs-ospreys-at-rds-arena-on-19032021/2020-2021/stats/
gwent_dragons_vs_glasgow_warriors,2021-03-21,rodney_parade,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/gwent-dragons-vs-glasgow-warriors-at-rodney-parade-on-21032021/2020-2021/stats/
scarlets_vs_connacht,2021-03-22,parc_y_scarlets,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/scarlets-vs-connacht-at-parc-y-scarlets-on-22032021/2020-2021/stats/
cardiff_blues_vs_edinburgh,2021-03-22,cardiff_arms_park,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/cardiff-blues-vs-edinburgh-at-cardiff-arms-park-on-22032021/2020-2021/stats/
leinster_vs_munster,2021-03-27,rds_arena,pro_14,2020-2021,club,https://www.rugbypass.com/live/pro-14/leinster-vs-munster-at-rds-arena-on-27032021/2020-2021/stats/
