match,date,venue,competition,season,competition_type,rugby_pass_url
hawkes_bay_vs_manawatu,2020-10-24,mclean_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/hawkes-bay-vs-manawatu-at-mclean-park-on-24102020/2020/stats/
north_harbour_vs_auckland,2020-10-24,north_harbour_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/north-harbour-vs-auckland-at-north-harbour-stadium-on-24102020/2020/stats/
counties_manukau_vs_wellington,2020-10-25,navigation_homes_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/counties-manukau-vs-wellington-at-navigation-homes-stadium-on-25102020/2020/stats/
tasman_vs_southland,2020-10-25,tafel_lager_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/tasman-vs-southland-at-tafel-lager-park-on-25102020/2020/stats/
waikato_vs_taranaki,2020-10-25,fmg_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/waikato-vs-taranaki-at-fmg-stadium-on-25102020/2020/stats/
canterbury_vs_otago,2020-10-30,orangetheory_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/canterbury-vs-otago-at-orangetheory-stadium-on-30102020/2020/stats/
wellington_vs_tasman,2020-10-31,tbc,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/wellington-vs-tasman-at-tbc-on-31102020/2020/stats/
northland_vs_north_harbour,2020-10-31,semenoff_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/northland-vs-north-harbour-at-semenoff-stadium-on-31102020/2020/stats/
auckland_vs_waikato,2020-10-31,eden_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/auckland-vs-waikato-at-eden-park-on-31102020/2020/stats/
manawatu_vs_southland,2020-11-01,tbc,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/manawatu-vs-southland-at-tbc-on-01112020/2020/stats/
bay_of_plenty_vs_hawkes_bay,2020-11-01,tauranga_domain,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/bay-of-plenty-vs-hawkes-bay-at-tauranga-domain-on-01112020/2020/stats/
taranaki_vs_counties_manukau,2020-11-01,tet_stadium_and_events_centre,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/taranaki-vs-counties-manukau-at-tet-stadium-and-events-centre-on-01112020/2020/stats/
southland_vs_otago,2020-11-06,rugby_park_invercargill,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/southland-vs-otago-at-rugby-park-invercargill-on-06112020/2020/stats/
auckland_vs_northland,2020-11-07,eden_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/auckland-vs-northland-at-eden-park-on-07112020/2020/stats/
north_harbour_vs_counties_manukau,2020-11-07,north_harbour_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/north-harbour-vs-counties-manukau-at-north-harbour-stadium-on-07112020/2020/stats/
